ESTU_TIPODOCUMENTO_PRO,ESTU_GENERO_PRO,ESTU_FECHANACIMIENTO_PRO,PERIODO_PRO,ESTU_CONSECUTIVO_PRO,ESTU_DEPTO_RESIDE_PRO,ESTU_MCPIO_RESIDE_PRO,ESTU_AREARESIDE,ESTU_PAGOMATRICULABECA,ESTU_PAGOMATRICULACREDITO,ESTU_PAGOMATRICULAPADRES,ESTU_PAGOMATRICULAPROPIO,FAMI_ESTRATOVIVIENDA_PRO,FAMI_TIENEINTERNET,ESTU_HORASSEMANATRABAJA,INST_COD_INSTITUCION,INST_NOMBRE_INSTITUCION,ESTU_PRGM_ACADEMICO,ESTU_METODO_PRGM,ESTU_NUCLEO_PREGRADO,MOD_RAZONA_CUANTITAT_PUNT,MOD_LECTURA_CRITICA_PUNT,MOD_COMPETEN_CIUDADA_PUNT,MOD_INGLES_PUNT,MOD_COMUNI_ESCRITA_PUNT,PUNT_GLOBAL,CONSECUTIVO_SABERPRO,CONSECUTIVO_SABER11,ESTU_TIPODOCUMENTO_11,ESTU_GENERO_11,ESTU_FECHANACIMIENTO_11,PERIODO_11,ESTU_CONSECUTIVO_11,ESTU_DEPTO_RESIDE_11,ESTU_MCPIO_RESIDE_11,FAMI_ESTRATOVIVIENDA_11,COLE_CARACTER,PUNT_SOCIALES_CIUDADANAS,PUNT_INGLES,PUNT_LECTURA_CRITICA,PUNT_MATEMATICAS,PUNT_C_NATURALES,FACULTAD,CAMPUS
CC,F,15/04/1999,20195,EK201950089031,CORDOBA,MONTERIA,CABECERA MUNICIPAL,NO,NO,SI,NO,Estrato 1,SI,ENTRE  Y  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN HUMANIDADESINGLES,PRESENCIAL,EDUCACION,159,156,164,200,142.0,164,EK201950089031,SB11201520515999,TI,F,15/04/1999,20152,SB11201520515999,CORDOBA,MONTERIA,Estrato 1,TECNICOACADEMICO,63,65,54,72,62,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,F,12/12/1999,20195,EK201950089033,CORDOBA,MONTELIBANO,CABECERA MUNICIPAL,SI,NO,SI,NO,Estrato 1,SI,,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN HUMANIDADESINGLES,PRESENCIAL,EDUCACION,137,200,196,220,193.0,189,EK201950089033,SB11201520511226,TI,F,12/12/1999,20152,SB11201520511226,CORDOBA,MONTELIBANO,Estrato 1,ACADEMICO,72,60,65,55,62,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,F,23/05/1996,20195,EK201950089071,CORDOBA,MONTERIA,CABECERA MUNICIPAL,NO,NO,SI,NO,Estrato 1,SI,ENTRE  Y  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN HUMANIDADESINGLES,PRESENCIAL,EDUCACION,79,142,126,193,137.0,135,EK201950089071,SB11201320353231,TI,F,23/05/1996,20132,SB11201320353231,CORDOBA,MONTERIA,Estrato 2,ACADEMICO,50,60,49,40,46,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,F,11/08/1997,20195,EK201950232947,CORDOBA,MONTERIA,AREA RURAL,NO,NO,SI,NO,Estrato 1,SI,,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN HUMANIDADESINGLES,PRESENCIAL,EDUCACION,141,188,151,194,160.0,167,EK201950232947,SB11201420450844,TI,F,11/08/1997,20142,SB11201420450844,CORDOBA,MONTERIA,Estrato 1,ACADEMICO,65,62,61,49,56,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,M,17/02/1996,20195,EK201950089016,CORDOBA,MONTERIA,CABECERA MUNICIPAL,NO,NO,SI,NO,,NAN,NAN,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN HUMANIDADESINGLES,PRESENCIAL,EDUCACION,200,193,130,300,174.0,199,EK201950089016,SB11201220544942,TI,M,17/02/1996,20122,SB11201220544942,CORDOBA,MONTERIA,Estrato 2,ACADEMICO,71,90,74,85,86,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,M,11/08/1998,20195,EK201950089036,CORDOBA,MONTERIA,CABECERA MUNICIPAL,NO,NO,SI,NO,Estrato 2,SI,MAS DE  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN HUMANIDADESINGLES,PRESENCIAL,EDUCACION,148,138,77,202,149.0,143,EK201950089036,SB11201420014158,TI,M,11/08/1998,20142,SB11201420014158,CORDOBA,MONTERIA,Estrato 1,ACADEMICO,59,50,57,60,54,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,F,06/05/1999,20195,EK201950089015,CORDOBA,MONTERIA,CABECERA MUNICIPAL,NO,NO,SI,NO,Estrato 1,SI,MENOS DE  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN HUMANIDADESINGLES,PRESENCIAL,EDUCACION,151,151,162,205,109.0,156,EK201950089015,SB11201520018852,TI,F,06/05/1999,20152,SB11201520018852,VALLE,ROLDANILLO,Estrato 1,TECNICOACADEMICO,60,71,56,49,51,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,M,05/01/1996,20195,EK201950089035,CORDOBA,MONTERIA,CABECERA MUNICIPAL,NO,NO,SI,NO,Estrato 4,SI,,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN HUMANIDADESINGLES,PRESENCIAL,EDUCACION,172,160,70,208,142.0,150,EK201950089035,SB11201320396930,TI,M,05/01/1996,20132,SB11201320396930,CORDOBA,MONTERIA,Estrato 4,ACADEMICO,62,90,62,69,72,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,F,13/03/1999,20195,EK201950089062,CORDOBA,MONTERIA,CABECERA MUNICIPAL,NO,NO,SI,NO,Estrato 2,SI,,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN HUMANIDADESINGLES,PRESENCIAL,EDUCACION,119,167,184,222,150.0,168,EK201950089062,SB11201520327113,TI,F,13/03/1999,20152,SB11201520327113,CORDOBA,MONTERIA,Estrato 2,ACADEMICO,66,82,69,67,61,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,F,10/01/1998,20195,EK201950089005,CORDOBA,MONTERIA,CABECERA MUNICIPAL,SI,NO,SI,NO,Estrato 1,NO,MAS DE  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN HUMANIDADESINGLES,PRESENCIAL,EDUCACION,115,178,154,199,162.0,162,EK201950089005,SB11201420038057,TI,F,10/01/1998,20142,SB11201420038057,CORDOBA,LORICA,Estrato 1,ACADEMICO,61,60,72,52,45,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,F,24/10/1997,20195,EK201950183450,CORDOBA,MONTERIA,CABECERA MUNICIPAL,NO,NO,NO,SI,Estrato 2,SI,MAS DE  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN HUMANIDADESINGLES,PRESENCIAL,EDUCACION,133,151,152,201,146.0,157,EK201950183450,SB11201420231205,TI,F,24/10/1997,20142,SB11201420231205,CORDOBA,MONTELIBANO,Estrato 1,ACADEMICO,53,73,60,50,59,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,F,22/01/1998,20195,EK201950089054,CORDOBA,MONTERIA,CABECERA MUNICIPAL,NO,NO,SI,NO,Estrato 2,SI,ENTRE  Y  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN HUMANIDADESINGLES,PRESENCIAL,EDUCACION,146,151,128,185,178.0,158,EK201950089054,SB11201420260554,TI,F,22/01/1998,20142,SB11201420260554,CORDOBA,MONTERIA,Estrato 2,ACADEMICO,55,58,54,56,59,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,M,07/01/1997,20195,EK201950191081,CORDOBA,MONTERIA,CABECERA MUNICIPAL,SI,SI,SI,NO,Estrato 2,SI,MENOS DE  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN HUMANIDADESINGLES,PRESENCIAL,EDUCACION,100,157,127,208,181.0,155,EK201950191081,SB11201320223983,TI,M,07/01/1997,20132,SB11201320223983,CORDOBA,MONTERIA,Estrato 1,TECNICOACADEMICO,58,68,51,71,72,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,F,04/04/1998,20195,EK201950089073,CORDOBA,MONTERIA,CABECERA MUNICIPAL,NO,NO,SI,NO,Estrato 2,SI,,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN HUMANIDADESINGLES,PRESENCIAL,EDUCACION,123,163,151,201,140.0,156,EK201950089073,SB11201420293582,TI,F,04/04/1998,20142,SB11201420293582,CORDOBA,PLANETA RICA,Estrato 1,ACADEMICO,64,62,47,53,55,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,M,11/06/1997,20195,EK201950089028,CORDOBA,MONTERIA,CABECERA MUNICIPAL,NO,NO,SI,NO,Estrato 2,SI,MENOS DE  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN HUMANIDADESINGLES,PRESENCIAL,EDUCACION,144,144,141,196,159.0,157,EK201950089028,SB11201320041588,TI,M,11/06/1997,20132,SB11201320041588,CORDOBA,MONTERIA,Estrato 2,ACADEMICO,49,76,64,67,55,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,F,03/10/1995,20195,EK201950089024,CORDOBA,MONTERIA,CABECERA MUNICIPAL,NO,NO,SI,NO,Estrato 4,SI,MENOS DE  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN HUMANIDADESINGLES,PRESENCIAL,EDUCACION,152,192,178,211,165.0,180,EK201950089024,SB11201220446086,TI,F,03/10/1995,20122,SB11201220446086,CORDOBA,MONTERIA,Estrato 5,TECNICOACADEMICO,69,73,71,70,85,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,F,21/03/1999,20195,EK201950089038,CORDOBA,CERETE,AREA RURAL,NO,NO,SI,NO,,NO,ENTRE  Y  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN HUMANIDADESINGLES,PRESENCIAL,EDUCACION,120,198,158,203,148.0,165,EK201950089038,SB11201520369659,TI,F,21/03/1999,20152,SB11201520369659,CORDOBA,CERETE,Estrato 1,ACADEMICO,65,67,65,62,56,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,F,17/02/1997,20195,EK201950089043,CORDOBA,TUCHIN,AREA RURAL,NO,NO,NO,SI,Estrato 1,SI,ENTRE  Y  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN HUMANIDADESINGLES,PRESENCIAL,EDUCACION,181,171,176,210,173.0,182,EK201950089043,SB11201320232838,TI,F,17/02/1997,20132,SB11201320232838,BOLIVAR,CARTAGENA DE INDIAS,Estrato 3,ACADEMICO,64,64,61,71,61,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,F,20/01/1999,20195,EK201950089069,CORDOBA,CERETE,AREA RURAL,SI,NO,SI,NO,Estrato 1,NO,ENTRE  Y  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN HUMANIDADESINGLES,PRESENCIAL,EDUCACION,92,174,153,202,144.0,153,EK201950089069,SB11201420489956,TI,F,20/01/1999,20142,SB11201420489956,CORDOBA,CERETE,Estrato 1,ACADEMICO,51,54,54,59,49,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,M,04/11/1997,20195,EK201950183442,CORDOBA,MONTERIA,CABECERA MUNICIPAL,SI,NO,NO,NO,Estrato 3,SI,ENTRE  Y  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN HUMANIDADESINGLES,PRESENCIAL,EDUCACION,177,200,174,211,142.0,181,EK201950183442,SB11201320190030,TI,M,04/11/1997,20132,SB11201320190030,CORDOBA,MONTERIA,Estrato 3,ACADEMICO,73,82,71,57,77,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,M,03/03/1996,20195,EK201950195367,CORDOBA,MONTERIA,CABECERA MUNICIPAL,NO,NO,SI,SI,Estrato 1,NO,ENTRE  Y  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN HUMANIDADESINGLES,PRESENCIAL,EDUCACION,144,84,111,213,169.0,144,EK201950195367,SB11201220447002,TI,M,03/03/1996,20122,SB11201220447002,CORDOBA,MONTERIA,Estrato 1,ACADEMICO,55,78,60,76,68,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,M,15/05/1999,20195,EK201950089065,CORDOBA,MONTERIA,CABECERA MUNICIPAL,SI,NO,SI,NO,Estrato 1,SI,,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN HUMANIDADESINGLES,PRESENCIAL,EDUCACION,103,153,112,300,168.0,167,EK201950089065,SB11201520319796,TI,M,15/05/1999,20152,SB11201520319796,CORDOBA,MONTERIA,Estrato 1,ACADEMICO,52,67,60,54,62,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,F,06/08/1997,20195,EK201950089047,CORDOBA,LORICA,AREA RURAL,NO,NO,SI,NO,Estrato 1,NO,,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN HUMANIDADESINGLES,PRESENCIAL,EDUCACION,114,157,105,199,98.0,135,EK201950089047,SB11201420034090,TI,F,06/08/1997,20142,SB11201420034090,SANTANDER,BUCARAMANGA,Estrato 1,TECNICOACADEMICO,56,61,52,58,61,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,M,04/11/1998,20195,EK201950089049,CORDOBA,MONTERIA,CABECERA MUNICIPAL,SI,NO,SI,NO,Estrato 2,SI,ENTRE  Y  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN HUMANIDADESINGLES,PRESENCIAL,EDUCACION,142,187,197,203,195.0,185,EK201950089049,SB11201420318191,TI,M,04/11/1998,20142,SB11201420318191,CORDOBA,MONTERIA,Estrato 1,ACADEMICO,75,71,60,61,72,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,F,07/01/1998,20195,EK201950089056,CORDOBA,MONTERIA,CABECERA MUNICIPAL,NO,NO,SI,NO,Estrato 2,SI,MAS DE  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN HUMANIDADESINGLES,PRESENCIAL,EDUCACION,118,187,180,204,194.0,177,EK201950089056,SB11201420153085,TI,F,07/01/1998,20142,SB11201420153085,CORDOBA,MONTERIA,Estrato 2,ACADEMICO,55,58,55,52,60,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,M,26/07/1997,20195,EK201950190952,CORDOBA,SAHAGUN,CABECERA MUNICIPAL,SI,NO,SI,NO,Estrato 1,NO,ENTRE  Y  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN HUMANIDADESINGLES,PRESENCIAL,EDUCACION,169,204,159,223,133.0,178,EK201950190952,SB11201420111776,TI,M,26/07/1997,20142,SB11201420111776,CORDOBA,SAHAGUN,Estrato 1,ACADEMICO,56,53,61,64,61,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,F,15/01/1998,20195,EK201950089041,CORDOBA,SAN PELAYO,CABECERA MUNICIPAL,NO,NO,SI,NO,Estrato 1,NO,ENTRE  Y  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN HUMANIDADESINGLES,PRESENCIAL,EDUCACION,113,210,171,223,161.0,176,EK201950089041,SB11201420533931,TI,F,15/01/1998,20142,SB11201420533931,CORDOBA,SAN PELAYO,Estrato 1,ACADEMICO,63,58,61,56,58,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,M,19/07/1998,20195,EK201950089044,CORDOBA,CERETE,CABECERA MUNICIPAL,NO,NO,SI,NO,Estrato 2,NO,ENTRE  Y  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN HUMANIDADESINGLES,PRESENCIAL,EDUCACION,151,144,178,196,117.0,157,EK201950089044,SB11201520043224,TI,M,19/07/1998,20152,SB11201520043224,CORDOBA,CERETE,Estrato 1,ACADEMICO,62,70,60,62,63,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,M,30/09/1995,20195,EK201950183465,CORDOBA,MONTERIA,CABECERA MUNICIPAL,NO,NO,SI,NO,Estrato 1,SI,MENOS DE  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN HUMANIDADESINGLES,PRESENCIAL,EDUCACION,116,96,73,211,170.0,133,EK201950183465,SB11201320042061,TI,M,30/09/1995,20132,SB11201320042061,CORDOBA,MONTERIA,Estrato 3,ACADEMICO,65,82,52,68,66,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,F,03/07/1999,20195,EK201950144426,NAN,NAN,NAN,NAN,NAN,NAN,NAN,,NAN,NAN,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN HUMANIDADESINGLES,PRESENCIAL,EDUCACION,151,163,146,223,175.0,172,EK201950144426,SB11201520576453,TI,F,07/03/1999,20152,SB11201520576453,CORDOBA,MONTERIA,Estrato 1,ACADEMICO,68,68,60,67,62,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,F,30/12/1998,20195,EK201950183459,CORDOBA,AYAPEL,CABECERA MUNICIPAL,NO,NO,SI,NO,Estrato 1,SI,MENOS DE  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN HUMANIDADESINGLES,PRESENCIAL,EDUCACION,102,171,122,203,134.0,146,EK201950183459,SB11201420346667,TI,F,30/12/1998,20142,SB11201420346667,CORDOBA,AYAPEL,Estrato 1,ACADEMICO,47,53,54,53,53,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,F,20/01/1998,20195,EK201950089021,CORDOBA,MONTERIA,CABECERA MUNICIPAL,SI,NO,SI,NO,Estrato 1,SI,,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN HUMANIDADESINGLES,PRESENCIAL,EDUCACION,167,188,171,211,166.0,181,EK201950089021,SB11201420376486,TI,F,20/01/1998,20142,SB11201420376486,CORDOBA,MONTELIBANO,Estrato 1,ACADEMICO,63,69,58,58,64,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,F,20/06/1997,20195,EK201950089023,CORDOBA,MONTERIA,CABECERA MUNICIPAL,SI,NO,SI,NO,Estrato 1,SI,MENOS DE  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN HUMANIDADESINGLES,PRESENCIAL,EDUCACION,120,142,90,197,213.0,152,EK201950089023,SB11201320532982,TI,F,20/06/1997,20132,SB11201320532982,CORDOBA,MONTERIA,Estrato 1,ACADEMICO,47,43,50,52,49,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,M,03/01/1999,20195,EK201950089059,CORDOBA,MONTERIA,CABECERA MUNICIPAL,SI,NO,NO,NO,Estrato 1,SI,ENTRE  Y  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN HUMANIDADESINGLES,PRESENCIAL,EDUCACION,138,161,184,216,0.0,140,EK201950089059,SB11201520004221,TI,M,11/01/1999,20152,SB11201520004221,CORDOBA,MONTERIA,Estrato 3,ACADEMICO,70,80,71,74,70,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,F,01/12/1998,20195,EK201950089040,CORDOBA,MONTERIA,CABECERA MUNICIPAL,NO,NO,SI,SI,Estrato 1,SI,,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN HUMANIDADESINGLES,PRESENCIAL,EDUCACION,143,170,169,205,110.0,159,EK201950089040,SB11201520417002,TI,F,01/12/1998,20152,SB11201520417002,SUCRE,SAN LUIS DE SINCE,Estrato 1,ACADEMICO,56,55,57,55,62,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,F,03/04/1996,20195,EK201950195648,CORDOBA,SAHAGUN,CABECERA MUNICIPAL,SI,NO,SI,NO,Estrato 1,NO,ENTRE  Y  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN HUMANIDADESINGLES,PRESENCIAL,EDUCACION,144,165,144,208,180.0,168,EK201950195648,SB11201220582016,TI,F,03/04/1996,20122,SB11201220582016,CORDOBA,SAHAGUN,Estrato 1,TECNICOACADEMICO,55,52,59,53,59,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,F,12/01/1998,20195,EK201950089057,CORDOBA,MONTERIA,CABECERA MUNICIPAL,NO,NO,SI,SI,Estrato 1,NO,MENOS DE  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN HUMANIDADESINGLES,PRESENCIAL,EDUCACION,146,192,174,196,186.0,179,EK201950089057,SB11201420489568,TI,F,12/01/1998,20142,SB11201420489568,CORDOBA,MONTERIA,Estrato 1,ACADEMICO,62,63,60,50,66,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,F,12/03/1996,20195,EK201950195706,CORDOBA,MONTERIA,CABECERA MUNICIPAL,NO,NO,SI,NO,Estrato 1,SI,ENTRE  Y  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN HUMANIDADESINGLES,PRESENCIAL,EDUCACION,176,145,139,213,139.0,162,EK201950195706,SB11201220447575,TI,F,12/03/1996,20122,SB11201220447575,CORDOBA,MONTERIA,Estrato 1,ACADEMICO,64,54,70,56,58,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,F,05/07/2000,20195,EK201950089013,CORDOBA,MONTERIA,CABECERA MUNICIPAL,NO,NO,SI,NO,Estrato 2,SI,MAS DE  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN HUMANIDADESINGLES,PRESENCIAL,EDUCACION,198,140,176,213,168.0,179,EK201950089013,SB11201520273930,TI,F,05/07/2000,20152,SB11201520273930,CORDOBA,MONTERIA,Estrato 2,ACADEMICO,72,88,63,89,76,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,F,18/05/1996,20195,EK201950183475,CORDOBA,MONTERIA,CABECERA MUNICIPAL,SI,NO,SI,NO,Estrato 2,SI,ENTRE  Y  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN HUMANIDADESINGLES,PRESENCIAL,EDUCACION,152,231,194,208,160.0,189,EK201950183475,SB11201220446011,TI,F,18/05/1996,20122,SB11201220446011,CORDOBA,MONTERIA,Estrato 2,TECNICOACADEMICO,66,67,74,60,58,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,M,07/12/1998,20195,EK201950089070,CORDOBA,MONTERIA,CABECERA MUNICIPAL,SI,NO,SI,NO,Estrato 1,SI,ENTRE  Y  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN HUMANIDADESINGLES,PRESENCIAL,EDUCACION,96,115,80,198,175.0,133,EK201950089070,SB11201520525843,TI,M,07/12/1998,20152,SB11201520525843,CORDOBA,MONTERIA,Estrato 1,ACADEMICO,60,62,54,47,49,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,M,15/11/1996,20195,EK201950089061,CORDOBA,PLANETA RICA,CABECERA MUNICIPAL,NO,NO,SI,NO,Estrato 2,SI,,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN HUMANIDADESINGLES,PRESENCIAL,EDUCACION,148,150,201,203,143.0,169,EK201950089061,SB11201220455617,TI,M,15/11/1996,20122,SB11201220455617,CORDOBA,PLANETA RICA,Estrato 2,ACADEMICO,74,71,67,57,64,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
CC,F,15/04/1999,20195,EK201950089066,CORDOBA,MONTERIA,CABECERA MUNICIPAL,NO,NO,SI,NO,Estrato 1,SI,ENTRE  Y  HORAS,1113,UNIVERSIDAD DE CORDOBA-MONTERIA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN HUMANIDADESINGLES,PRESENCIAL,EDUCACION,112,177,186,202,123.0,160,EK201950089066,SB11201420151361,TI,F,15/04/1999,20142,SB11201420151361,CORDOBA,MONTERIA,Estrato 1,ACADEMICO,67,77,67,67,64,FACULTAD DE EDUCACION Y CIENCIAS HUMANAS,CAMPUS MONTERIA
